carrier,invoice_id,invoice_date,shipment_id,posting_date,customer_ref,service_raw,service_class,bultos_count,weight_kg,origin_country,destination_country,base_cost,fuel_surcharge,other_surcharges,total_net,currency,año,mes,source_file
seur,30490,2021-10-31,7490827,2021-10-19,21169863,,parcel,3,17.6,ES,,,,0.0,-0.9,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490828,2021-10-19,404-6984612-9816363,,parcel,1,0.2,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490829,2021-10-19,407-6306581-3365166,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490830,2021-10-19,21169917,,parcel,2,18.45,ES,,,,0.0,-0.9,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490831,2021-10-19,407-2228486-1078719,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490832,2021-10-19,171-0959382-7548355,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490833,2021-10-19,402-3247172-7925937,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490834,2021-10-19,405-3270128-4487530,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490835,2021-10-19,407-6309291-7641957,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490836,2021-10-19,21014783,,parcel,1,2.813,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490837,2021-10-19,21169883,,parcel,1,2.813,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490838,2021-10-19,21169979,,parcel,1,0.2,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490839,2021-10-19,404-6495357-3417146,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490840,2021-10-19,21169952,,parcel,1,0.2,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490841,2021-10-19,21169866,,parcel,1,3.8340000000000005,ES,,,,0.0,-0.62,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490842,2021-10-19,21169980,,parcel,1,0.5,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490843,2021-10-19,21169983,,parcel,1,7.855,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490844,2021-10-19,21169896,,parcel,1,5.451,ES,,,,0.0,-0.56,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490845,2021-10-19,21169984,,parcel,1,0.2,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490846,2021-10-19,21169940,,parcel,1,8.45,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490847,2021-10-19,21169951,,parcel,1,7.5,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490848,2021-10-19,21169886,,parcel,1,0.1,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490849,2021-10-19,21169912,,parcel,2,9.224,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490850,2021-10-19,21169892,,parcel,1,1.496,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490851,2021-10-19,21169942,,parcel,1,6.3500000000000005,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490852,2021-10-19,21169891,,parcel,1,0.35000000000000003,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490853,2021-10-19,21169874,,parcel,1,1.15,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490854,2021-10-19,21169947,,parcel,1,3.8340000000000005,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490855,2021-10-19,21169879,,parcel,1,1.9000000000000001,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490856,2021-10-19,21169969,,parcel,2,30.592,ES,,,,0.0,-1.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490857,2021-10-19,21169998,,parcel,3,23.5,ES,,,,0.0,-1.02,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490858,2021-10-19,21169929,,parcel,1,5.45,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490859,2021-10-19,171-1340481-1685165,,parcel,1,0.4,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490860,2021-10-19,21169921,,parcel,1,5.7,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490861,2021-10-19,21169895,,parcel,1,2.813,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490862,2021-10-19,21169937,,parcel,1,0.3,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490863,2021-10-19,21169955,,parcel,2,38.85,ES,,,,0.0,-1.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490865,2021-10-19,21169927,,parcel,1,8.25,ES,,,,0.0,-0.56,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490867,2021-10-19,21169878,,parcel,1,2.65,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490869,2021-10-19,402-4461979-8864360,,parcel,1,0.2,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490871,2021-10-19,21169870,,parcel,1,3.8340000000000005,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490873,2021-10-19,404-8111725-3729958,,parcel,1,0.5,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490875,2021-10-19,21169950,,parcel,1,4.0,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490877,2021-10-19,403-0277200-5829145,,parcel,1,2.768,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490879,2021-10-19,21014752,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490881,2021-10-19,403-5033704-8971530,,parcel,1,0.1,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490883,2021-10-19,21169918,,parcel,1,0.4,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490884,2021-10-19,21169977,,parcel,1,1.571,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490885,2021-10-19,408-3997148-0969965,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490887,2021-10-19,21169887,,parcel,1,5.653,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490890,2021-10-19,21169885,,parcel,1,7.3500000000000005,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490891,2021-10-19,403-0111625-9923573,,parcel,1,0.2,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490892,2021-10-19,405-1948453-6603534,,parcel,1,2.45,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490895,2021-10-19,171-1850894-6971537,,parcel,1,0.1,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490897,2021-10-19,404-0555990-4844367,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490899,2021-10-19,21169949,,parcel,1,0.4,ES,,,,0.0,-0.85,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490901,2021-10-19,405-8584739-5125904,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490903,2021-10-19,408-3464433-3501144,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490904,2021-10-19,21014770,,parcel,1,12.105,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490905,2021-10-19,21169928,,parcel,1,0.4,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490906,2021-10-19,21169922,,parcel,1,1.571,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490907,2021-10-19,403-3404599-6772361,,parcel,2,0.3,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490908,2021-10-19,21169953,,parcel,1,1.919,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490909,2021-10-19,21169976,,parcel,1,1.472,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490911,2021-10-19,21169945,,parcel,1,96.5,ES,,,,0.0,-3.67,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490912,2021-10-19,405-5557689-3211566,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490913,2021-10-19,402-4273303-4393918,,parcel,1,2.813,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490916,2021-10-19,404-4681064-6928350,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490919,2021-10-19,402-0878021-7497152,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490922,2021-10-19,21169913,,parcel,2,20.3,ES,,,,0.0,-1.02,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490924,2021-10-19,21169924,,parcel,1,0.9,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490926,2021-10-19,404-2947244-9864329,,parcel,1,0.1,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490927,2021-10-19,21169956,,parcel,1,5.7,ES,,,,0.0,-0.56,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490929,2021-10-19,21169923,,parcel,1,3.24,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490931,2021-10-19,21169946,,parcel,2,16.8,ES,,,,0.0,-0.9,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490933,2021-10-19,21169867,,parcel,1,0.8,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490934,2021-10-19,21014754,,parcel,1,71.5,ES,,,,0.0,-0.78,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490936,2021-10-19,21169978,,parcel,1,1.496,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490939,2021-10-19,21169938,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490941,2021-10-19,21169907,,parcel,1,5.95,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490943,2021-10-19,21170015,,parcel,4,38.6,ES,,,,0.0,-1.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490947,2021-10-19,21169910,,parcel,1,3.9710000000000005,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490949,2021-10-19,21169920,,parcel,1,0.4,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490950,2021-10-19,21169948,,parcel,1,0.6,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490951,2021-10-19,21169906,,parcel,3,16.871,ES,,,,0.0,-0.33,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490953,2021-10-19,406-6807202-4890743,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490954,2021-10-19,404-2390158-7976327,,parcel,1,2.657,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490955,2021-10-19,21169875,,parcel,1,3.8340000000000005,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490956,2021-10-19,21169868,,parcel,1,2.05,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490958,2021-10-19,21169894,,parcel,1,0.3,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490961,2021-10-19,21169882,,parcel,2,7.482,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490964,2021-10-19,21169873,,parcel,1,6.2,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490966,2021-10-19,21169954,,parcel,1,83.0,ES,,,,0.0,-3.11,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490967,2021-10-19,21169862,,parcel,1,3.338,ES,,,,0.0,-0.62,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490968,2021-10-19,21014779,,parcel,1,21.722000000000005,ES,,,,0.0,-1.02,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490969,2021-10-19,21169966,,parcel,1,21.327,ES,,,,0.0,-0.37,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490970,2021-10-19,21169898,,parcel,1,11.450000000000001,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490971,2021-10-19,21169881,,parcel,1,1.6500000000000001,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490972,2021-10-19,21014776,,parcel,1,22.22,ES,,,,0.0,-1.02,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490973,2021-10-19,21169872,,parcel,1,1.5250000000000001,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490977,2021-10-19,21169880,,parcel,2,22.150000000000002,ES,,,,0.0,-1.02,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490981,2021-10-19,21169957,,parcel,6,46.75,ES,,,,0.0,-1.79,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490982,2021-10-19,21169936,,parcel,1,1.5250000000000001,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490983,2021-10-19,403-4957794-7262752,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490984,2021-10-19,21169888,,parcel,2,10.959,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490985,2021-10-19,406-2614096-0105944,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490986,2021-10-19,21169869,,parcel,1,84.0,ES,,,,0.0,-1.9000000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490987,2021-10-19,21169925,,parcel,1,2.768,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490988,2021-10-19,21014753,,parcel,1,2.85,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490989,2021-10-19,21169877,,parcel,1,1.0,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490990,2021-10-19,21169914,,parcel,1,0.9500000000000001,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490992,2021-10-19,407-6466216-3040305,,parcel,1,0.1,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490994,2021-10-19,21014750,,parcel,1,2.95,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490996,2021-10-19,408-3741909-1309904,,parcel,1,0.1,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490997,2021-10-19,21169916,,parcel,1,0.5,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490998,2021-10-19,21169890,,parcel,1,11.85,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7490999,2021-10-19,21014751,,parcel,1,3.1980000000000004,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7491000,2021-10-19,21169865,,parcel,2,18.2,ES,,,,0.0,-0.33,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7491001,2021-10-19,21014755,,parcel,1,193.0,ES,,,,0.0,-7.51,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7491002,2021-10-19,402-2960277-9360323,,parcel,1,0.3,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7491003,2021-10-19,21169876,,parcel,2,9.55,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7491004,2021-10-19,21169975,,parcel,1,0.6,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7491005,2021-10-19,406-6881454-8801162,,parcel,1,0.2,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7491006,2021-10-19,21169941,,parcel,1,0.5,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7491007,2021-10-19,21169939,,parcel,1,8.35,ES,,,,0.0,-1.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7491008,2021-10-19,21169919,,parcel,1,6.55,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30496,2021-10-31,903539,2021-10-19,82015914433,,parcel,2,7.561,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30496,2021-10-31,903546,2021-10-19,82015914440,,parcel,1,2.657,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,1488033,2021-10-20,,,parcel,2,15.0,ES,,,,0.0,-1.57,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,2944460,2021-10-20,176030656453,,parcel,1,1.0,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,382736,2021-10-20,,,parcel,1,8.39,ES,,,,0.0,-0.69,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,5551678,2021-10-20,,,parcel,1,7.15,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,627400,2021-10-20,,,parcel,4,17.0,ES,,,,0.0,-0.9,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,6828870,2021-10-20,291015887518,,parcel,1,2.0,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,6968643,2021-10-20,,,parcel,1,1.0,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,7012668,2021-10-20,,,parcel,1,1.8,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30494,2021-10-31,7015498,2021-10-20,48936,,parcel,1,1.0,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30494,2021-10-31,7015500,2021-10-20,94824,,parcel,1,1.0,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30494,2021-10-31,7015501,2021-10-20,100040,,parcel,1,2.717,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495559,2021-10-20,21014797,,parcel,1,2.768,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495560,2021-10-20,21014798,,parcel,2,26.45,ES,,,,0.0,-1.24,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495561,2021-10-20,21014799,,parcel,1,0.4,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495562,2021-10-20,21014800,,parcel,1,6.283000000000001,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495563,2021-10-20,21014801,,parcel,1,20.932,ES,,,,0.0,-0.37,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495564,2021-10-20,21014802,,parcel,1,0.2,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495565,2021-10-20,21014803,,parcel,1,8.116,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495566,2021-10-20,21014805,,parcel,1,3.8340000000000005,ES,,,,0.0,-0.9400000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495567,2021-10-20,21014807,,parcel,1,1.452,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495568,2021-10-20,21014809,,parcel,1,0.6,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495569,2021-10-20,21014813,,parcel,1,0.2,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495570,2021-10-20,21014815,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495571,2021-10-20,21014816,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495572,2021-10-20,21014817,,parcel,1,0.35000000000000003,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495573,2021-10-20,21014819,,parcel,1,3.15,ES,,,,0.0,-0.62,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495574,2021-10-20,21014820,,parcel,1,2.9,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495575,2021-10-20,21014821,,parcel,1,2.95,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495576,2021-10-20,21014822,,parcel,1,3.15,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495577,2021-10-20,21014823,,parcel,2,532.0,ES,,,,0.0,-21.07,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495578,2021-10-20,21014831,,parcel,1,22.117000000000004,ES,,,,0.0,-0.37,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495579,2021-10-20,21014832,,parcel,1,21.722000000000005,ES,,,,0.0,-0.37,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495580,2021-10-20,21014836,,parcel,1,4.545,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495581,2021-10-20,21014837,,parcel,2,8.264,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495582,2021-10-20,21014838,,parcel,3,20.534000000000002,ES,,,,0.0,-1.02,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495583,2021-10-20,21014839,,parcel,1,5.508,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495584,2021-10-20,21014841,,parcel,2,11.75,ES,,,,0.0,-0.29,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495585,2021-10-20,21014842,,parcel,5,43.5,ES,,,,0.0,-1.79,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495586,2021-10-20,21014843,,parcel,1,3.438,ES,,,,0.0,-0.9400000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495587,2021-10-20,21014844,,parcel,1,0.8,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495588,2021-10-20,21014845,,parcel,1,21.823000000000004,ES,,,,0.0,-1.02,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495589,2021-10-20,21014846,,parcel,1,21.823000000000004,ES,,,,0.0,-1.02,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495590,2021-10-20,21170030,,parcel,1,83.0,ES,,,,0.0,-3.11,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495591,2021-10-20,21170049,,parcel,1,1.627,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495592,2021-10-20,21170065,,parcel,2,13.349000000000002,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495593,2021-10-20,21170053,,parcel,1,0.8,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495595,2021-10-20,21170056,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495597,2021-10-20,21170057,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495599,2021-10-20,21170058,,parcel,1,0.4,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495601,2021-10-20,21170059,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495603,2021-10-20,21170060,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495605,2021-10-20,21170061,,parcel,1,3.8740000000000006,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495607,2021-10-20,21170062,,parcel,1,2.813,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495610,2021-10-20,21170063,,parcel,1,0.9,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495612,2021-10-20,21170064,,parcel,1,0.4,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495614,2021-10-20,21170067,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495615,2021-10-20,21170079,,parcel,1,1.5250000000000001,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495616,2021-10-20,21170081,,parcel,1,3.338,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7495617,2021-10-20,21170082,,parcel,1,5.653,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
